,bs1,bs2,bs_delta,std1,std2,std_delta
686,0.9842976331710815,0.98429763,0.0,5.173007011413574,2.6053557,-2.5676512718200684
687,0.7230610847473145,0.7230611,0.0,4.068328380584717,1.9461588,-2.122169613838196
688,0.8211367130279541,0.8211368,5.960464477539063e-08,4.714745998382568,1.9083596,-2.806386351585388
689,0.4459612965583801,0.44596133,2.9802322387695312e-08,2.5722408294677734,1.2062992,-1.3659416437149048
690,0.316793829202652,0.3167938,-2.9802322387695312e-08,1.7437015771865845,0.7015246,-1.0421769618988037
691,0.4323756694793701,0.43237567,0.0,2.5423271656036377,1.2234789,-1.3188482522964478
692,0.4569442570209503,0.4569442,-5.960464477539063e-08,2.464747905731201,1.173935,-1.2908128499984741
693,0.7622337341308594,0.76223385,1.1920928955078125e-07,4.286777019500732,2.0817857,-2.204991340637207
694,0.4612533450126648,0.46125343,8.940696716308594e-08,2.562366247177124,1.1381361,-1.4242300987243652
695,0.3515203297138214,0.35152033,0.0,1.8714773654937744,0.8171249,-1.0543524622917175
696,0.5608296394348145,0.5608296,-5.960464477539063e-08,2.909672737121582,1.170754,-1.7389187812805176
697,0.4853503108024597,0.48535028,-2.9802322387695312e-08,2.6880247592926025,1.2149949,-1.4730298519134521
698,1.251017689704895,1.2510177,0.0,7.626877784729004,3.3783243,-4.248553514480591
699,0.3192203640937805,0.31922036,0.0,1.7332385778427124,0.6636697,-1.0695688724517822
700,0.2609536051750183,0.26095363,2.9802322387695312e-08,1.3364909887313843,0.55059105,-0.7858999371528625
701,0.22914816439151764,0.22914816,0.0,1.3006478548049927,0.5465264,-0.7541214823722839
702,0.5161167979240417,0.51611674,-5.960464477539063e-08,2.7285916805267334,1.1774652,-1.551126480102539
703,1.0577561855316162,1.0577562,0.0,6.216101169586182,2.6053274,-3.610773801803589
704,0.3233005106449127,0.32330054,2.9802322387695312e-08,1.607577919960022,0.6184027,-0.9891752004623413
705,0.31134554743766785,0.31134552,-2.9802322387695312e-08,1.6822144985198975,0.6860174,-0.9961971044540405
706,0.43172502517700195,0.43172503,0.0,2.3764188289642334,1.0831113,-1.2933075428009033
707,0.35917001962661743,0.35917002,0.0,1.9300835132598877,0.7956361,-1.1344473958015442
708,0.9059888124465942,0.90598893,1.1920928955078125e-07,4.82523250579834,1.8836167,-2.9416158199310303
709,0.39218956232070923,0.39218956,0.0,1.9648901224136353,0.762353,-1.2025371193885803
710,0.3503413200378418,0.35034132,0.0,1.7708629369735718,0.72529304,-1.045569896697998
711,0.6240886449813843,0.6240887,5.960464477539063e-08,3.369596242904663,1.3562624,-2.013333797454834
712,0.5951141119003296,0.59511405,-5.960464477539063e-08,3.0707614421844482,1.2064928,-1.8642686605453491
713,0.7588921785354614,0.7588922,0.0,4.042932510375977,1.5703737,-2.472558856010437
714,0.24047493934631348,0.24047494,0.0,1.2864998579025269,0.49042258,-0.7960772812366486
715,0.595887303352356,0.5958873,0.0,3.154170274734497,1.2496188,-1.9045515060424805
716,0.43428710103034973,0.43428707,-2.9802322387695312e-08,2.3844990730285645,0.96800673,-1.4164923429489136
717,0.6430788040161133,0.64307874,-5.960464477539063e-08,3.212279796600342,1.196332,-2.0159478187561035
718,0.2054155319929123,0.20541556,2.9802322387695312e-08,1.0973165035247803,0.43984222,-0.6574742794036865
719,0.4182037115097046,0.41820374,2.9802322387695312e-08,2.322606325149536,0.9960859,-1.3265204429626465
720,0.4555920958518982,0.45559207,-2.9802322387695312e-08,2.312509536743164,0.95153385,-1.3609756827354431
721,0.3352228105068207,0.3352228,0.0,1.6999138593673706,0.63677335,-1.0631405115127563
722,0.6473802924156189,0.6473803,0.0,3.227132797241211,1.194447,-2.0326857566833496
723,0.549289345741272,0.54928935,0.0,2.860520839691162,1.1314993,-1.7290215492248535
724,0.4596196711063385,0.45961967,0.0,2.4427168369293213,0.9674132,-1.4753036499023438
725,0.3769272565841675,0.37692726,0.0,1.9382948875427246,0.77025735,-1.1680375337600708
726,0.2791281044483185,0.2791281,0.0,1.4070106744766235,0.5167171,-0.8902935981750488
727,0.16229179501533508,0.1622918,0.0,0.839741051197052,0.32945275,-0.5102882981300354
728,0.4442330002784729,0.444233,0.0,2.40688157081604,1.0047245,-1.4021570682525635
729,0.37785986065864563,0.37785986,0.0,2.1566121578216553,0.92378753,-1.2328246235847473
730,0.37726789712905884,0.3772679,0.0,1.9557825326919556,0.7529797,-1.202802836894989
731,0.49199894070625305,0.49199897,2.9802322387695312e-08,2.5029568672180176,1.0189602,-1.4839966297149658
732,0.14202377200126648,0.14202377,0.0,0.7644311785697937,0.29142797,-0.47300320863723755
733,0.3295356035232544,0.3295356,0.0,1.7527334690093994,0.67400503,-1.078728437423706
734,0.3671143352985382,0.3671143,-2.9802322387695312e-08,1.857417345046997,0.7217297,-1.1356876492500305
735,0.4971368908882141,0.4971368,-8.940696716308594e-08,2.509161949157715,0.9839169,-1.5252450704574585
736,0.6139369010925293,0.6139369,0.0,3.0665974617004395,1.1570199,-1.9095776081085205
737,0.37097764015197754,0.3709777,5.960464477539063e-08,1.8146566152572632,0.6788835,-1.1357731223106384
738,0.22927483916282654,0.22927487,2.9802322387695312e-08,1.1517465114593506,0.48915508,-0.662591427564621
739,0.44933298230171204,0.44933298,0.0,2.406464099884033,0.96717995,-1.4392841458320618
740,0.35227298736572266,0.352273,0.0,1.7525080442428589,0.65193874,-1.1005693078041077
741,0.580978512763977,0.58097845,-5.960464477539063e-08,3.0366244316101074,1.1471211,-1.8895033597946167
742,6.881147861480713,6.881149,9.5367431640625e-07,23.805334091186523,12.592818,-11.212515830993652
743,1.7050812244415283,1.7050812,0.0,9.361385345458984,5.8212514,-3.5401339530944824
744,4.679057598114014,4.6790576,0.0,19.96955680847168,12.328878,-7.640678405761719
745,0.9884158968925476,0.9884161,1.7881393432617188e-07,5.06377649307251,2.867099,-2.1966774463653564
746,2.4074394702911377,2.407439,-4.76837158203125e-07,11.868325233459473,6.4806356,-5.387689590454102
747,1.3156189918518066,1.3156189,-1.1920928955078125e-07,7.109470844268799,3.8323998,-3.277070999145508
748,2.1271541118621826,2.1271539,-2.384185791015625e-07,9.197636604309082,4.924075,-4.273561477661133
749,1.1970621347427368,1.197062,-1.1920928955078125e-07,5.090554714202881,2.5785167,-2.512037992477417
750,1.7660213708877563,1.7660216,2.384185791015625e-07,10.567400932312012,6.166563,-4.4008378982543945
751,1.1798570156097412,1.179857,0.0,5.6632819175720215,3.0392752,-2.624006748199463
752,1.3814200162887573,1.38142,0.0,8.144216537475586,4.499978,-3.6442384719848633
753,1.3884308338165283,1.3884308,0.0,6.735117435455322,3.5659082,-3.1692092418670654
754,0.5036884546279907,0.5036884,-5.960464477539063e-08,3.263409376144409,1.8226652,-1.440744161605835
755,0.8428774476051331,0.84287745,0.0,5.095101356506348,2.7902217,-2.304879665374756
756,1.522722840309143,1.5227231,2.384185791015625e-07,7.291235446929932,3.949157,-3.342078447341919
757,1.577505111694336,1.5775051,0.0,6.888900279998779,3.9841406,-2.904759645462036
758,1.1733108758926392,1.173311,1.1920928955078125e-07,5.9690446853637695,3.3830943,-2.5859503746032715
759,1.382790207862854,1.3827902,0.0,5.903849124908447,3.0595443,-2.8443048000335693
760,3.1224753856658936,3.1224754,0.0,12.438094139099121,7.0284057,-5.409688472747803
761,1.4349931478500366,1.434993,-1.1920928955078125e-07,8.311650276184082,4.8138614,-3.497788906097412
762,2.4741933345794678,2.4741933,0.0,12.189566612243652,6.657485,-5.532081604003906
763,2.1163036823272705,2.116304,2.384185791015625e-07,11.586479187011719,6.768556,-4.817923069000244
764,1.2847636938095093,1.2847636,-1.1920928955078125e-07,6.121521949768066,3.3174577,-2.8040642738342285
765,1.107373833656311,1.1073737,-1.1920928955078125e-07,6.486441135406494,3.5889115,-2.8975296020507812
766,0.5618675947189331,0.5618676,0.0,3.521812915802002,1.7506161,-1.7711968421936035
767,4.798405170440674,4.798406,9.5367431640625e-07,18.7101993560791,11.093029,-7.617170333862305
768,1.155997633934021,1.1559976,0.0,6.46473503112793,3.8252168,-2.6395182609558105
769,2.168006420135498,2.1680064,0.0,9.201786041259766,6.1807427,-3.021043300628662
770,1.4752548933029175,1.475255,1.1920928955078125e-07,7.882779598236084,3.9890296,-3.893749952316284
771,1.7129031419754028,1.7129033,1.1920928955078125e-07,9.239752769470215,4.5643096,-4.675443172454834
772,1.5236937999725342,1.5236938,0.0,6.964093208312988,3.6089716,-3.355121612548828
773,0.8079901337623596,0.80799013,0.0,4.690364360809326,2.5234919,-2.166872501373291
774,0.6152883172035217,0.6152883,0.0,3.0323634147644043,1.5138179,-1.5185455083847046
775,1.126436471939087,1.1264366,1.1920928955078125e-07,6.139345169067383,3.338748,-2.8005971908569336
776,0.9005381464958191,0.90053815,0.0,5.8225789070129395,3.277638,-2.544940948486328
777,0.8102476000785828,0.81024754,-5.960464477539063e-08,4.458999156951904,2.3658721,-2.0931270122528076
778,1.0538678169250488,1.0538679,1.1920928955078125e-07,5.851922512054443,3.5201735,-2.3317489624023438
779,2.128746509552002,2.128747,4.76837158203125e-07,12.308890342712402,6.6622458,-5.646644592285156
780,0.5602667927742004,0.5602668,0.0,3.812720775604248,1.922002,-1.8907188177108765
781,1.048380970954895,1.048381,0.0,5.815314292907715,2.904335,-2.9109792709350586
782,0.4742847979068756,0.4742848,0.0,2.9309580326080322,1.5672423,-1.3637157678604126
783,0.87325519323349,0.87325513,-5.960464477539063e-08,4.606985092163086,2.4183314,-2.1886537075042725
784,0.937007486820221,0.9370075,0.0,5.38869571685791,2.8163552,-2.572340488433838
785,1.3499001264572144,1.3499001,0.0,7.287652969360352,3.6041355,-3.6835174560546875
786,1.8860208988189697,1.8860209,0.0,9.11061954498291,4.2342963,-4.876323223114014
787,0.5314275622367859,0.53142756,0.0,2.9835407733917236,1.5274049,-1.456135869026184
788,1.480751633644104,1.4807516,0.0,7.93618106842041,4.4078274,-3.528353691101074
789,0.860785186290741,0.8607851,-5.960464477539063e-08,4.753510475158691,2.288032,-2.4654784202575684
790,0.6712332367897034,0.6712333,5.960464477539063e-08,3.9096341133117676,1.9786941,-1.93094003200531
791,0.6592086553573608,0.6592086,-5.960464477539063e-08,4.153156757354736,2.0967324,-2.056424379348755
792,3.324756622314453,3.324757,4.76837158203125e-07,12.956829071044922,7.9011645,-5.055664539337158
793,0.6148812174797058,0.61488116,-5.960464477539063e-08,3.541764974594116,1.8591462,-1.6826187372207642
794,0.7381111979484558,0.7381111,-1.1920928955078125e-07,4.551967620849609,2.4329245,-2.1190431118011475
795,1.054805874824524,1.0548058,-1.1920928955078125e-07,6.346464157104492,3.0957434,-3.250720739364624
796,0.7549998164176941,0.7549998,0.0,3.4969022274017334,1.8334146,-1.6634876728057861
797,1.4090890884399414,1.4090891,0.0,8.037148475646973,4.3584285,-3.678719997406006
798,0.9649308323860168,0.96493065,-1.7881393432617188e-07,5.127652168273926,2.581817,-2.545835256576538
799,0.9293092489242554,0.92930925,0.0,5.323392391204834,2.5268688,-2.7965235710144043
800,1.0677623748779297,1.0677623,-1.1920928955078125e-07,5.715564727783203,3.175338,-2.540226697921753
801,0.6702873110771179,0.6702873,0.0,3.6764609813690186,1.8098707,-1.8665902614593506
802,0.5455247759819031,0.54552484,5.960464477539063e-08,3.4120490550994873,1.8775607,-1.534488320350647
803,0.6665863394737244,0.66658634,0.0,3.3028833866119385,1.7710713,-1.531812071800232
804,1.1336559057235718,1.1336559,0.0,4.813241481781006,2.4044275,-2.408813953399658
805,1.585348129272461,1.5853481,0.0,8.58127212524414,4.534022,-4.047250270843506
806,0.5655035376548767,0.56550354,0.0,3.0220084190368652,1.5056516,-1.5163568258285522
807,0.7359133362770081,0.73591334,0.0,4.602695465087891,2.5750065,-2.027688980102539
808,1.4798829555511475,1.479883,0.0,7.436468601226807,3.2684176,-4.16805100440979
